BTS ASCII format

Type:         	Force 3D tracks
Measure unit: 	N

Tracks:       	2
Frequency:    	200 Hz
Frames:       	1001
Start time:   	0.000

 Frame	 Time	    r gr.X	    r gr.Y	    r gr.Z	    l gr.X	    l gr.Y	    l gr.Z	
   361	1.805	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   362	1.810	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   363	1.815	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   364	1.820	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   365	1.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   366	1.830	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   367	1.835	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   368	1.840	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   369	1.845	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   370	1.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   371	1.855	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   372	1.860	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   373	1.865	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   374	1.870	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   375	1.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   376	1.880	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   377	1.885	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   378	1.890	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   379	1.895	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   380	1.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   381	1.905	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   382	1.910	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   383	1.915	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   384	1.920	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   385	1.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   386	1.930	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   387	1.935	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   388	1.940	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   389	1.945	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   390	1.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   391	1.955	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   392	1.960	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   393	1.965	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   394	1.970	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   395	1.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   396	1.980	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   397	1.985	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   398	1.990	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   399	1.995	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   400	2.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   401	2.005	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   402	2.010	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   403	2.015	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   404	2.020	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   405	2.025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   406	2.030	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   407	2.035	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   408	2.040	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   409	2.045	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   410	2.050	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   411	2.055	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   412	2.060	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   413	2.065	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   414	2.070	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   415	2.075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   416	2.080	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   417	2.085	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   418	2.090	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   419	2.095	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   420	2.100	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   421	2.105	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   422	2.110	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   423	2.115	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   424	2.120	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   425	2.125	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   426	2.130	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   427	2.135	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   428	2.140	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   429	2.145	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   430	2.150	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   431	2.155	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   432	2.160	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   433	2.165	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   434	2.170	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   435	2.175	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   436	2.180	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   437	2.185	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   438	2.190	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   439	2.195	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   440	2.200	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   441	2.205	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   442	2.210	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   443	2.215	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   444	2.220	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   445	2.225	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   446	2.230	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   447	2.235	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   448	2.240	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   449	2.245	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   450	2.250	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   451	2.255	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   452	2.260	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   453	2.265	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   454	2.270	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   455	2.275	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   456	2.280	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   457	2.285	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   458	2.290	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   459	2.295	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   460	2.300	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   461	2.305	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   462	2.310	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   463	2.315	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   464	2.320	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   465	2.325	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   466	2.330	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   467	2.335	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   468	2.340	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   469	2.345	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   470	2.350	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   471	2.355	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   472	2.360	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   473	2.365	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   474	2.370	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   475	2.375	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   476	2.380	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   477	2.385	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   478	2.390	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   479	2.395	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   480	2.400	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   481	2.405	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   482	2.410	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   483	2.415	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   484	2.420	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   485	2.425	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   486	2.430	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   487	2.435	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   488	2.440	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   489	2.445	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   490	2.450	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   491	2.455	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   492	2.460	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   493	2.465	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   494	2.470	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   495	2.475	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   496	2.480	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   497	2.485	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   498	2.490	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   499	2.495	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   500	2.500	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   501	2.505	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   502	2.510	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   503	2.515	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   504	2.520	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   505	2.525	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   506	2.530	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   507	2.535	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   508	2.540	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   509	2.545	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   510	2.550	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   511	2.555	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   512	2.560	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   513	2.565	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   514	2.570	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   515	2.575	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   516	2.580	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   517	2.585	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   518	2.590	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   519	2.595	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   520	2.600	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   521	2.605	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   522	2.610	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   523	2.615	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   524	2.620	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   525	2.625	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   526	2.630	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   527	2.635	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   528	2.640	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   529	2.645	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   530	2.650	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   531	2.655	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   532	2.660	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   533	2.665	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   534	2.670	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   535	2.675	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   536	2.680	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   537	2.685	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   538	2.690	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   539	2.695	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   540	2.700	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   541	2.705	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   542	2.710	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   543	2.715	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   544	2.720	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   545	2.725	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   546	2.730	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   547	2.735	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   548	2.740	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   549	2.745	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   550	2.750	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   551	2.755	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   552	2.760	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   553	2.765	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   554	2.770	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   555	2.775	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   556	2.780	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   557	2.785	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   558	2.790	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   559	2.795	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   560	2.800	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   561	2.805	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   562	2.810	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   563	2.815	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   564	2.820	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   565	2.825	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   566	2.830	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   567	2.835	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   568	2.840	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   569	2.845	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   570	2.850	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   571	2.855	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   572	2.860	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   573	2.865	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   574	2.870	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   575	2.875	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   576	2.880	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   577	2.885	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   578	2.890	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   579	2.895	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   580	2.900	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   581	2.905	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   582	2.910	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   583	2.915	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   584	2.920	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   585	2.925	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   586	2.930	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   587	2.935	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   588	2.940	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   589	2.945	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   590	2.950	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   591	2.955	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   592	2.960	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   593	2.965	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   594	2.970	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   595	2.975	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   596	2.980	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   597	2.985	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   598	2.990	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   599	2.995	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   600	3.000	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   601	3.005	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   602	3.010	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   603	3.015	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   604	3.020	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   605	3.025	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   606	3.030	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   607	3.035	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   608	3.040	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   609	3.045	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   610	3.050	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   611	3.055	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   612	3.060	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   613	3.065	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   614	3.070	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   615	3.075	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   616	3.080	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   617	3.085	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   618	3.090	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   619	3.095	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN	
   620	3.100	 -3.714066	 31.470104	  6.476354	       NaN	       NaN	       NaN	
   621	3.105	-16.293341	129.693787	 13.663630	       NaN	       NaN	       NaN	
   622	3.110	-18.582890	231.965256	 18.223631	       NaN	       NaN	       NaN	
   623	3.115	-17.601963	262.084961	 16.848557	       NaN	       NaN	       NaN	
   624	3.120	-20.854408	260.104156	 15.209077	       NaN	       NaN	       NaN	
   625	3.125	-26.405998	285.112854	 14.312084	       NaN	       NaN	       NaN	
   626	3.130	-32.854576	322.212555	 12.430846	       NaN	       NaN	       NaN	
   627	3.135	-41.817745	334.193756	  9.269393	       NaN	       NaN	       NaN	
   628	3.140	-47.256420	329.115417	  3.832880	       NaN	       NaN	       NaN	
   629	3.145	-48.349865	327.060944	 -0.490765	       NaN	       NaN	       NaN	
   630	3.150	-46.654270	332.332489	 -2.058270	       NaN	       NaN	       NaN	
   631	3.155	-45.791798	354.193146	 -4.036492	       NaN	       NaN	       NaN	
   632	3.160	-46.883026	388.190186	-13.457857	       NaN	       NaN	       NaN	
   633	3.165	-49.080891	420.092377	-22.899117	       NaN	       NaN	       NaN	
   634	3.170	-55.160522	444.703949	-29.181021	       NaN	       NaN	       NaN	
   635	3.175	-61.281841	466.458679	-35.485550	       NaN	       NaN	       NaN	
   636	3.180	-67.852791	493.738647	-44.438084	       NaN	       NaN	       NaN	
   637	3.185	-72.246361	522.325623	-55.526058	       NaN	       NaN	       NaN	
   638	3.190	-74.530197	549.725952	-58.008453	       NaN	       NaN	       NaN	
   639	3.195	-71.447723	575.814392	-62.098862	       NaN	       NaN	       NaN	
   640	3.200	-67.322639	600.471069	-61.893208	       NaN	       NaN	       NaN	
   641	3.205	-67.389267	632.881958	-61.639576	       NaN	       NaN	       NaN	
   642	3.210	-69.567368	667.000366	-66.759193	       NaN	       NaN	       NaN	
   643	3.215	-72.664185	750.439575	-63.963085	       NaN	       NaN	       NaN	
   644	3.220	-72.664185	750.439575	-63.963085	       NaN	       NaN	       NaN	
   645	3.225	-72.664185	750.439575	-63.963085	       NaN	       NaN	       NaN	
   646	3.230	-72.890167	772.212952	-62.179298	       NaN	       NaN	       NaN	
   647	3.235	-73.136505	791.937744	-63.639519	       NaN	       NaN	       NaN	
   648	3.240	-71.270653	809.778320	-60.804085	       NaN	       NaN	       NaN	
   649	3.245	-72.684578	822.793884	-64.472572	       NaN	       NaN	       NaN	
   650	3.250	-72.546989	832.576111	-62.781349	       NaN	       NaN	       NaN	
   651	3.255	-75.138115	838.304321	-68.124687	       NaN	       NaN	       NaN	
   652	3.260	-74.511490	844.178223	-69.152748	       NaN	       NaN	       NaN	
   653	3.265	-70.728592	845.314453	-69.132339	       NaN	       NaN	       NaN	
   654	3.270	-70.734138	844.924377	-69.135406	       NaN	       NaN	       NaN	
   655	3.275	-68.618881	842.177551	-70.226578	       NaN	       NaN	       NaN	
   656	3.280	-64.935585	836.250488	-71.337753	       NaN	       NaN	       NaN	
   657	3.285	-63.956856	829.336487	-72.464890	       NaN	       NaN	       NaN	
   658	3.290	-61.378368	821.331848	-74.133926	       NaN	       NaN	       NaN	
   659	3.295	-60.947914	814.146301	-73.112808	       NaN	       NaN	       NaN	
   660	3.300	-57.294022	806.414734	-73.162247	       NaN	       NaN	       NaN	
   661	3.305	-56.350765	797.179382	-73.769684	       NaN	       NaN	       NaN	
   662	3.310	-54.337200	787.650146	-73.838188	       NaN	       NaN	       NaN	
   663	3.315	-51.257549	777.536804	-73.370041	       NaN	       NaN	       NaN	
   664	3.320	-51.389675	768.779785	-71.824959	       NaN	       NaN	       NaN	
   665	3.325	-49.922031	758.707336	-71.899376	       NaN	       NaN	       NaN	
   666	3.330	-45.151733	754.291870	-69.229408	       NaN	       NaN	       NaN	
   667	3.335	-42.056358	745.367859	-68.213799	       NaN	       NaN	       NaN	
   668	3.340	-40.595116	734.638672	-69.369469	       NaN	       NaN	       NaN	
   669	3.345	-38.057030	724.398438	-68.365860	       NaN	       NaN	       NaN	
   670	3.350	-34.993275	713.625610	-65.750870	       NaN	       NaN	       NaN	
   671	3.355	-33.551773	702.081055	-64.222824	       NaN	       NaN	       NaN	
   672	3.360	-31.553625	691.600464	-63.760849	       NaN	       NaN	       NaN	
   673	3.365	-27.376356	683.187317	-62.199959	       NaN	       NaN	       NaN	
   674	3.370	-26.430109	674.582275	-60.650402	       NaN	       NaN	       NaN	
   675	3.375	-23.328201	665.674011	-61.786819	       NaN	       NaN	       NaN	
   676	3.380	-23.425953	659.171387	-60.761955	       NaN	       NaN	       NaN	
   677	3.385	-18.805431	644.352478	-58.711903	       NaN	       NaN	       NaN	
   678	3.390	-18.805431	644.352478	-58.711903	       NaN	       NaN	       NaN	
   679	3.395	-18.805431	644.352478	-58.711903	       NaN	       NaN	       NaN	
   680	3.400	-17.238108	641.023499	-59.271191	       NaN	       NaN	       NaN	
   681	3.405	-16.711050	640.045105	-60.353336	       NaN	       NaN	       NaN	
   682	3.410	-15.632558	640.646973	-58.193291	       NaN	       NaN	       NaN	
   683	3.415	-15.089887	641.183472	-57.111347	       NaN	       NaN	       NaN	
   684	3.420	-13.450688	642.578430	-58.709507	       NaN	       NaN	       NaN	
   685	3.425	-12.888049	644.487427	-57.616756	       NaN	       NaN	       NaN	
   686	3.430	-10.703693	647.122742	-55.437420	       NaN	       NaN	       NaN	
   687	3.435	 -8.503078	650.567688	-54.865761	       NaN	       NaN	       NaN	
   688	3.440	 -7.388313	652.996399	-55.919315	       NaN	       NaN	       NaN	
   689	3.445	 -4.645454	656.939880	-54.266140	       NaN	       NaN	       NaN	
   690	3.450	 -4.051146	660.917358	-53.695198	       NaN	       NaN	       NaN	
   691	3.455	  0.307629	664.322266	-55.269218	       NaN	       NaN	       NaN	
   692	3.460	  0.371902	669.065186	-53.617928	       NaN	       NaN	       NaN	
   693	3.465	  2.597126	673.335266	-57.343842	       NaN	       NaN	       NaN	
   694	3.470	  5.897642	678.836853	-54.600555	       NaN	       NaN	       NaN	
   695	3.475	  5.974873	684.362122	-53.481083	       NaN	       NaN	       NaN	
   696	3.480	  8.193823	688.625854	-55.054886	       NaN	       NaN	       NaN	
   697	3.485	  8.813578	694.127502	-55.547897	       NaN	       NaN	       NaN	
   698	3.490	 13.169398	697.554321	-56.045792	       NaN	       NaN	       NaN	
   699	3.495	 17.009748	702.531067	-56.533237	       NaN	       NaN	       NaN	
   700	3.500	 20.299925	706.997009	-55.412163	       NaN	       NaN	       NaN	
   701	3.505	 24.133430	711.719849	-54.825531	       NaN	       NaN	       NaN	
   702	3.510	 23.150326	717.574646	-57.472824	       NaN	       NaN	       NaN	
   703	3.515	 26.454958	722.826233	-57.421642	       NaN	       NaN	       NaN	
   704	3.520	 29.219614	727.609924	-58.989716	       NaN	       NaN	       NaN	
   705	3.525	 32.537479	733.654297	-59.470390	       NaN	       NaN	       NaN	
   706	3.530	 35.845360	738.687683	-61.572838	       NaN	       NaN	       NaN	
   707	3.535	 39.701580	744.755249	-62.051689	       NaN	       NaN	       NaN	
   708	3.540	 42.469223	749.535889	-64.695869	       NaN	       NaN	       NaN	
   709	3.545	 46.336006	756.654480	-63.552387	       NaN	       NaN	       NaN	
   710	3.550	 51.278324	763.513489	-63.483631	       NaN	       NaN	       NaN	
   711	3.555	 64.503441	784.847168	-63.814301	       NaN	       NaN	       NaN	
   712	3.560	 64.503441	784.847168	-63.814301	       NaN	       NaN	       NaN	
   713	3.565	 64.503441	784.847168	-63.814301	       NaN	       NaN	       NaN	
   714	3.570	 69.445274	791.456543	-64.823593	       NaN	       NaN	       NaN	
   715	3.575	 74.926460	798.049194	-66.369232	       NaN	       NaN	       NaN	
   716	3.580	 79.884842	806.453430	-64.136398	       NaN	       NaN	       NaN	
   717	3.585	 83.214005	813.049744	-65.688560	       NaN	       NaN	       NaN	
   718	3.590	 87.614136	819.414063	-66.701416	       NaN	       NaN	       NaN	
   719	3.595	 93.631256	826.521423	-65.013374	       NaN	       NaN	       NaN	
